Incident Date,Incident Exact Time,Incident Time,Incident Year,Incident Day of Week,Incident Category,nhood,Latitude,Longitude,point,,,incident time number
25/03/2018,11:00:00 PM,23,2018,Sunday,Assault,Visitacion Valley,37.71145,-122.40793,"(37.7114477604954, -122.40792714845274)",,,0.96
25/03/2018,11:00:00 PM,23,2018,Sunday,Assault,Visitacion Valley,37.71145,-122.40793,"(37.7114477604954, -122.40792714845274)",,,0.96
25/03/2018,9:15:00 PM,21,2018,Sunday,Assault,Mission,37.74904,-122.41814,"(37.749041286588366, -122.418135252796)",,,0.89
26/03/2018,2:03:00 AM,2,2018,Monday,Assault,North Beach,37.80821,-122.4158,"(37.80821405292514, -122.41580242607432)",,,0.09
26/03/2018,2:40:00 AM,3,2018,Monday,Burglary,North Beach,37.7974,-122.40289,"(37.79739648082984, -122.40288650206678)",,,0.11
23/03/2018,6:30:00 AM,7,2018,Friday,Burglary,Outer Mission,37.72892,-122.44006,"(37.728922713693294, -122.44006203468729)",,,0.27
26/03/2018,9:35:00 AM,10,2018,Monday,Robbery,Tenderloin,37.78186,-122.41387,"(37.781863337992526, -122.41386560526722)",,,0.40
26/03/2018,6:15:00 AM,6,2018,Monday,Burglary,South of Market,37.77302,-122.41069,"(37.773024772306606, -122.41069158816568)",,,0.26
24/03/2018,6:30:00 PM,19,2018,Saturday,Burglary,Financial District/South Beach,37.79007,-122.39097,"(37.79006979947905, -122.39097101886335)",,,0.77
24/03/2018,10:55:00 PM,23,2018,Saturday,Burglary,Haight Ashbury,37.76695,-122.44369,"(37.76695428530741, -122.44369460482918)",,,0.95
22/03/2018,12:00:00 AM,0,2018,Thursday,Burglary,Presidio Heights,37.78755,-122.45195,"(37.78755175095027, -122.45194587433278)",,,0.00
26/03/2018,6:22:00 AM,6,2018,Monday,Assault,Financial District/South Beach,37.78169,-122.39409,"(37.78169131174908, -122.39409283812178)",,,0.27
26/03/2018,11:48:00 AM,12,2018,Monday,Assault,Bernal Heights,37.73398,-122.41819,"(37.73398423600877, -122.41819098340599)",,,0.49
26/03/2018,8:30:00 AM,9,2018,Monday,Robbery,Portola,37.71966,-122.40357,"(37.719663855277965, -122.40356926790251)",,,0.35
26/03/2018,8:30:00 AM,9,2018,Monday,Assault,Portola,37.71966,-122.40357,"(37.719663855277965, -122.40356926790251)",,,0.35
26/03/2018,8:30:00 AM,9,2018,Monday,Burglary,Portola,37.71966,-122.40357,"(37.719663855277965, -122.40356926790251)",,,0.35
26/03/2018,9:40:00 AM,10,2018,Monday,Assault,Bayview Hunters Point,37.73164,-122.3918,"(37.73164354496828, -122.39179715703969)",,,0.40
26/03/2018,1:05:00 PM,13,2018,Monday,Assault,Tenderloin,37.7773,-122.41969,"(37.7772998550869, -122.41969356688878)",,,0.55
24/03/2018,7:45:00 PM,20,2018,Saturday,Burglary,Outer Richmond,37.78593,-122.48086,"(37.785933962302536, -122.48086010109549)",,,0.82
26/03/2018,2:16:00 PM,14,2018,Monday,Assault,Financial District/South Beach,37.7919,-122.40257,"(37.79189893804923, -122.40257133181603)",,,0.59
26/03/2018,1:50:00 PM,14,2018,Monday,Assault,Bayview Hunters Point,37.74388,-122.38312,"(37.74388333564679, -122.38311822134833)",,,0.58
26/03/2018,1:27:00 PM,13,2018,Monday,Assault,West of Twin Peaks,37.74012,-122.44632,"(37.74011509353825, -122.44632142236068)",,,0.56
26/03/2018,3:27:00 PM,15,2018,Monday,Assault,West of Twin Peaks,37.7212,-122.47455,"(37.72119692139814, -122.47454732860476)",,,0.64
23/03/2018,5:30:00 PM,18,2018,Friday,Burglary,Mission,37.765,-122.42058,"(37.76499626872751, -122.42058060938771)",,,0.73
26/03/2018,3:16:00 PM,15,2018,Monday,Robbery,Marina,37.79879,-122.44432,"(37.79879024459215, -122.4443186203221)",,,0.64
26/03/2018,3:16:00 PM,15,2018,Monday,Robbery,Marina,37.79879,-122.44432,"(37.79879024459215, -122.4443186203221)",,,0.64
26/03/2018,4:30:00 PM,17,2018,Monday,Assault,Haight Ashbury,37.76906,-122.43579,"(37.76905845294093, -122.43579421432649)",,,0.69
26/03/2018,5:42:00 PM,18,2018,Monday,Burglary,Western Addition,37.78112,-122.4272,"(37.78111712617774, -122.4272027570075)",,,0.74
25/03/2018,8:30:00 AM,9,2018,Sunday,Burglary,Mission,37.75699,-122.41969,"(37.75698797807413, -122.41968911539237)",,,0.35
26/03/2018,5:50:00 PM,18,2018,Monday,Robbery,Tenderloin,37.78445,-122.40849,"(37.78445272883687, -122.40849315881205)",,,0.74
26/03/2018,6:15:00 PM,18,2018,Monday,Assault,Bayview Hunters Point,37.73229,-122.3896,"(37.73228996130427, -122.38960060074285)",,,0.76
26/03/2018,6:15:00 PM,18,2018,Monday,Assault,Bayview Hunters Point,37.73229,-122.3896,"(37.73228996130427, -122.38960060074285)",,,0.76
26/03/2018,1:17:00 PM,13,2018,Monday,Robbery,Tenderloin,37.78279,-122.41405,"(37.78279444506034, -122.41405376568504)",,,0.55
26/03/2018,8:00:00 PM,20,2018,Monday,Robbery,Mission,37.77436,-122.42025,"(37.77435867382556, -122.42025428037208)",,,0.83
26/03/2018,7:58:00 PM,20,2018,Monday,Assault,South of Market,37.77005,-122.407,"(37.77004977136961, -122.40700149161678)",,,0.83
26/03/2018,8:31:00 PM,21,2018,Monday,Sex Offense,Mission,37.7571,-122.41781,"(37.757100931031474, -122.417811900507)",,,0.85
24/03/2018,12:30:00 AM,1,2018,Saturday,Burglary,Financial District/South Beach,37.78854,-122.39603,"(37.78853592966637, -122.39603476680188)",,,0.02
26/03/2018,10:30:00 AM,11,2018,Monday,Burglary,Western Addition,37.78185,-122.42904,"(37.781847438583505, -122.42904060264011)",,,0.44
26/03/2018,12:00:00 AM,0,2018,Monday,Burglary,Tenderloin,37.78641,-122.40804,"(37.78640961281089, -122.40803623744476)",,,0.00
26/03/2018,5:17:00 PM,17,2018,Monday,Burglary,South of Market,37.77302,-122.41069,"(37.773024772306606, -122.41069158816568)",,,0.72
26/03/2018,8:40:00 PM,21,2018,Monday,Robbery,North Beach,37.80748,-122.41398,"(37.80748251193778, -122.41397500878728)",,,0.86
22/03/2018,9:00:00 AM,9,2018,Thursday,Burglary,Castro/Upper Market,37.7585,-122.44351,"(37.75849887894476, -122.44351297917189)",,,0.38
26/03/2018,7:35:00 PM,20,2018,Monday,Burglary,Hayes Valley,37.77593,-122.43799,"(37.775925404688664, -122.4379898491121)",,,0.82
25/03/2018,10:30:00 PM,23,2018,Sunday,Burglary,Mission,37.75103,-122.42508,"(37.75103315046659, -122.42507570144058)",,,0.94
26/03/2018,9:30:00 PM,22,2018,Monday,Robbery,Tenderloin,37.7861,-122.41809,"(37.78610103879033, -122.41808809883916)",,,0.90
27/03/2018,12:15:00 AM,0,2018,Tuesday,Sex Offense,Castro/Upper Market,37.75636,-122.43012,"(37.75636008129562, -122.43011520662945)",,,0.01
26/03/2018,11:00:00 PM,23,2018,Monday,Assault,South of Market,37.78097,-122.40871,"(37.780971182329765, -122.4087086749172)",,,0.96
27/03/2018,3:08:00 AM,3,2018,Tuesday,Assault,South of Market,37.78097,-122.40871,"(37.780971182329765, -122.4087086749172)",,,0.13
21/03/2018,9:45:00 AM,10,2018,Wednesday,Burglary,South of Market,37.77798,-122.40939,"(37.777977086075, -122.40938700711665)",,,0.41
25/03/2018,5:30:00 AM,6,2018,Sunday,Burglary,Financial District/South Beach,37.78854,-122.39603,"(37.78853592966637, -122.39603476680188)",,,0.23
24/03/2018,10:30:00 PM,23,2018,Saturday,Burglary,Noe Valley,37.74208,-122.42685,"(37.742078028383624, -122.42684637612442)",,,0.94
27/03/2018,5:55:00 AM,6,2018,Tuesday,Assault,Inner Richmond,37.78479,-122.46455,"(37.78479186614895, -122.46455138516664)",,,0.25
27/03/2018,6:26:00 AM,6,2018,Tuesday,Assault,Mission,37.75883,-122.41578,"(37.758830231194835, -122.41577929903445)",,,0.27
26/03/2018,6:00:00 PM,18,2018,Monday,Burglary,Lone Mountain/USF,37.77883,-122.45544,"(37.7788275414024, -122.45544208070694)",,,0.75
26/03/2018,6:00:00 PM,18,2018,Monday,Burglary,Russian Hill,37.79723,-122.4195,"(37.79722945229153, -122.41949698983291)",,,0.75
26/03/2018,4:30:00 PM,17,2018,Monday,Burglary,West of Twin Peaks,37.74965,-122.46504,"(37.749645273247275, -122.46504258671158)",,,0.69
24/03/2018,7:00:00 PM,19,2018,Saturday,Burglary,Castro/Upper Market,37.76172,-122.44288,"(37.76172360844355, -122.44287938714409)",,,0.79
27/03/2018,12:30:00 AM,1,2018,Tuesday,Burglary,Mission,37.74897,-122.41925,"(37.74897378193216, -122.41924664225982)",,,0.02
27/03/2018,10:41:00 AM,11,2018,Tuesday,Burglary,Haight Ashbury,37.77335,-122.43575,"(37.773345711812325, -122.43575149990461)",,,0.45
26/03/2018,4:30:00 PM,17,2018,Monday,Burglary,Noe Valley,37.74503,-122.43126,"(37.745032005487765, -122.43125640434168)",,,0.69
26/03/2018,11:30:00 PM,24,2018,Monday,Burglary,West of Twin Peaks,37.72988,-122.44886,"(37.72988230679238, -122.44885495337907)",,,0.98
27/03/2018,11:24:00 AM,11,2018,Tuesday,Assault,Lone Mountain/USF,37.77602,-122.44478,"(37.77601659060897, -122.44477989251513)",,,0.48
27/03/2018,2:09:00 AM,2,2018,Tuesday,Burglary,Haight Ashbury,37.76907,-122.44674,"(37.76907435637729, -122.44674489491523)",,,0.09
27/03/2018,9:33:00 AM,10,2018,Tuesday,Assault,Mission Bay,37.77579,-122.39336,"(37.775787314614526, -122.39335512646646)",,,0.40
27/03/2018,3:30:00 AM,4,2018,Tuesday,Burglary,Marina,37.80504,-122.4338,"(37.80504328668041, -122.43379794514195)",,,0.15
27/03/2018,5:34:00 AM,6,2018,Tuesday,Burglary,Financial District/South Beach,37.79384,-122.39888,"(37.79384367995605, -122.39888041931147)",,,0.23
26/03/2018,8:30:00 AM,9,2018,Monday,Robbery,Tenderloin,37.77999,-122.41349,"(37.77999173926721, -122.41348740024354)",,,0.35
27/03/2018,11:55:00 AM,12,2018,Tuesday,Assault,Bayview Hunters Point,37.73796,-122.39297,"(37.73796120471815, -122.39296508760687)",,,0.50
22/03/2018,6:30:00 PM,19,2018,Thursday,Burglary,Tenderloin,37.78099,-122.41315,"(37.780993781477434, -122.4131480505296)",,,0.77
26/03/2018,8:00:00 PM,20,2018,Monday,Burglary,Marina,37.80061,-122.43789,"(37.80060874463821, -122.43788945697766)",,,0.83
26/03/2018,6:00:00 PM,18,2018,Monday,Burglary,Financial District/South Beach,37.78978,-122.40421,"(37.78978278113182, -122.40420819360396)",,,0.75
03/03/2018,6:00:00 PM,18,2018,Saturday,Burglary,Russian Hill,37.80156,-122.4229,"(37.80155805140089, -122.42290179923349)",,,0.75
03/01/2018,3:45:00 PM,16,2018,Wednesday,Assault,Tenderloin,37.78466,-122.41443,"(37.78465714011983, -122.41443019938555)",,,0.66
04/03/2018,9:30:00 AM,10,2018,Sunday,Assault,Western Addition,37.7805,-122.43214,"(37.78049625961115, -122.43214039079034)",,,0.40
27/03/2018,2:45:00 PM,15,2018,Tuesday,Robbery,Mission,37.75384,-122.41859,"(37.753836586731786, -122.41859394629981)",,,0.61
27/03/2018,2:45:00 PM,15,2018,Tuesday,Assault,Mission,37.75384,-122.41859,"(37.753836586731786, -122.41859394629981)",,,0.61
27/03/2018,5:55:00 AM,6,2018,Tuesday,Assault,Inner Richmond,37.78479,-122.46455,"(37.78479186614895, -122.46455138516664)",,,0.25
08/02/2018,7:23:00 PM,19,2018,Thursday,Burglary,Bayview Hunters Point,37.73865,-122.40081,"(37.73864877116737, -122.40080826801052)",,,0.81
19/03/2018,10:24:00 AM,10,2018,Monday,Assault,Potrero Hill,37.75457,-122.40159,"(37.754570554506635, -122.40158939030397)",,,0.43
26/03/2018,8:37:00 PM,21,2018,Monday,Assault,Hayes Valley,37.77364,-122.44092,"(37.77363529533009, -122.44092179360752)",,,0.86
16/03/2018,8:00:00 PM,20,2018,Friday,Burglary,Chinatown,37.79531,-122.40158,"(37.795306295219525, -122.40158236099768)",,,0.83
27/03/2018,12:00:00 PM,12,2018,Tuesday,Burglary,Excelsior,37.70902,-122.42821,"(37.70902273446436, -122.42820983526342)",,,0.50
27/03/2018,12:30:00 AM,1,2018,Tuesday,Burglary,West of Twin Peaks,37.72991,-122.44201,"(37.729910948404246, -122.44201021574811)",,,0.02
27/03/2018,4:00:00 PM,16,2018,Tuesday,Burglary,Bayview Hunters Point,37.73117,-122.38161,"(37.73117466009325, -122.3816081442244)",,,0.67
21/03/2018,6:05:00 PM,18,2018,Wednesday,Assault,Mission Bay,37.76607,-122.40269,"(37.76607460663705, -122.40268495805263)",,,0.75
27/03/2018,5:00:00 PM,17,2018,Tuesday,Assault,Tenderloin,37.78118,-122.4117,"(37.78117721773047, -122.41169993118794)",,,0.71
27/03/2018,5:15:00 PM,17,2018,Tuesday,Assault,Bayview Hunters Point,37.72617,-122.38381,"(37.726170778174634, -122.38381036975841)",,,0.72
27/03/2018,5:59:00 PM,18,2018,Tuesday,Robbery,South of Market,37.78574,-122.40583,"(37.78574398866823, -122.4058310124795)",,,0.75
27/03/2018,1:21:00 PM,13,2018,Tuesday,Burglary,Financial District/South Beach,37.79007,-122.39097,"(37.79006979947905, -122.39097101886335)",,,0.56
27/03/2018,3:53:00 PM,16,2018,Tuesday,Assault,Tenderloin,37.78487,-122.41278,"(37.7848662445387, -122.41278212939851)",,,0.66
27/03/2018,7:55:00 PM,20,2018,Tuesday,Assault,Mission,37.76471,-122.41525,"(37.764705299011204, -122.41525065017504)",,,0.83
27/03/2018,7:55:00 PM,20,2018,Tuesday,Assault,Mission,37.76471,-122.41525,"(37.764705299011204, -122.41525065017504)",,,0.83
27/03/2018,5:25:00 PM,17,2018,Tuesday,Burglary,Tenderloin,37.78641,-122.40804,"(37.78640961281089, -122.40803623744476)",,,0.73
27/03/2018,9:30:00 PM,22,2018,Tuesday,Assault,Marina,37.79751,-122.4322,"(37.797506948421855, -122.43220428969965)",,,0.90
27/03/2018,9:30:00 PM,22,2018,Tuesday,Assault,Marina,37.79751,-122.4322,"(37.797506948421855, -122.43220428969965)",,,0.90
20/03/2018,7:00:00 PM,19,2018,Tuesday,Burglary,Noe Valley,37.74937,-122.43939,"(37.74936536932345, -122.43939026234877)",,,0.79
27/03/2018,5:15:00 PM,17,2018,Tuesday,Assault,Bayview Hunters Point,37.72617,-122.38381,"(37.726170778174634, -122.38381036975841)",,,0.72
27/03/2018,10:14:00 PM,22,2018,Tuesday,Robbery,Tenderloin,37.78093,-122.41368,"(37.780926854425914, -122.41367636179726)",,,0.93
27/03/2018,5:46:00 PM,18,2018,Tuesday,Assault,Chinatown,37.79694,-122.40653,"(37.79694387820634, -122.40652694268661)",,,0.74
27/03/2018,11:10:00 PM,23,2018,Tuesday,Assault,Mission,37.7617,-122.42158,"(37.761700908167974, -122.42157840187744)",,,0.97
18/03/2018,2:15:00 AM,2,2018,Sunday,Robbery,Haight Ashbury,37.77169,-122.43373,"(37.771688272826374, -122.43373477396294)",,,0.09
27/03/2018,4:08:00 AM,4,2018,Tuesday,Burglary,Financial District/South Beach,37.7822,-122.39473,"(37.7821995438959, -122.39472956276296)",,,0.17
12/03/2018,11:00:00 PM,23,2018,Monday,Burglary,Castro/Upper Market,37.76494,-122.43656,"(37.76493873560261, -122.43656191993327)",,,0.96
25/03/2018,4:00:00 AM,4,2018,Sunday,Burglary,Castro/Upper Market,37.76506,-122.43318,"(37.76506065111531, -122.43317863645373)",,,0.17
24/03/2018,5:00:00 AM,5,2018,Saturday,Burglary,Castro/Upper Market,37.7641,-122.43532,"(37.76410227052293, -122.43531729847254)",,,0.21
08/02/2018,7:23:00 PM,19,2018,Thursday,Burglary,Visitacion Valley,37.71657,-122.40012,"(37.716573895600156, -122.40011893476164)",,,0.81
08/02/2018,7:23:00 PM,19,2018,Thursday,Burglary,Outer Mission,37.72817,-122.43497,"(37.72817129450155, -122.43497335435859)",,,0.81
27/03/2018,2:30:00 PM,15,2018,Tuesday,Robbery,Tenderloin,37.7831,-122.41918,"(37.78310139923345, -122.41918170505187)",,,0.60
08/02/2018,7:23:00 PM,19,2018,Thursday,Burglary,Bayview Hunters Point,37.7386,-122.39239,"(37.73860268382163, -122.39239296449931)",,,0.81
08/02/2018,7:23:00 PM,19,2018,Thursday,Burglary,Visitacion Valley,37.71778,-122.40062,"(37.717776410135976, -122.4006186151397)",,,0.81
08/02/2018,7:23:00 PM,19,2018,Thursday,Burglary,Portola,37.72041,-122.40074,"(37.720408882369306, -122.40073581863834)",,,0.81
27/03/2018,4:00:00 PM,16,2018,Tuesday,Robbery,South of Market,37.77386,-122.40529,"(37.77385630397913, -122.40528580238285)",,,0.67
27/03/2018,4:00:00 PM,16,2018,Tuesday,Robbery,South of Market,37.77386,-122.40529,"(37.77385630397913, -122.40528580238285)",,,0.67
08/02/2018,7:23:00 PM,19,2018,Thursday,Burglary,Portola,37.72989,-122.41328,"(37.72989042349302, -122.41328216685945)",,,0.81
08/02/2018,7:23:00 PM,19,2018,Thursday,Burglary,Bayview Hunters Point,37.73865,-122.40081,"(37.73864877116737, -122.40080826801052)",,,0.81
08/02/2018,7:23:00 PM,19,2018,Thursday,Burglary,Bayview Hunters Point,37.73274,-122.39413,"(37.73274324263215, -122.394127095217)",,,0.81
08/02/2018,7:23:00 PM,19,2018,Thursday,Burglary,Bayview Hunters Point,37.73316,-122.39531,"(37.733158156770784, -122.39531087965166)",,,0.81
27/03/2018,6:00:00 PM,18,2018,Tuesday,Burglary,Excelsior,37.72986,-122.43018,"(37.729859825275966, -122.43018123813609)",,,0.75
28/03/2018,10:50:00 AM,11,2018,Wednesday,Assault,Tenderloin,37.78743,-122.40993,"(37.78742932998812, -122.40993054405932)",,,0.45
23/03/2018,9:00:00 AM,9,2018,Friday,Assault,Bayview Hunters Point,37.73034,-122.38289,"(37.730341970705894, -122.38288787273962)",,,0.38
27/03/2018,8:10:00 PM,20,2018,Tuesday,Robbery,Financial District/South Beach,37.78456,-122.40734,"(37.784560141211806, -122.40733704162238)",,,0.84
08/02/2018,7:23:00 PM,19,2018,Thursday,Burglary,Bayview Hunters Point,37.72078,-122.3943,"(37.72078305305985, -122.39430194960758)",,,0.81
12/02/2018,2:00:00 PM,14,2018,Monday,Burglary,Financial District/South Beach,37.79245,-122.40594,"(37.792450751407294, -122.40593812008852)",,,0.58
28/03/2018,10:30:00 AM,11,2018,Wednesday,Assault,Presidio,37.80472,-122.44828,"(37.80472422408812, -122.44827914652447)",,,0.44
28/03/2018,8:38:00 AM,9,2018,Wednesday,Sex Offense,South of Market,37.77281,-122.41282,"(37.772812159128556, -122.41282422762143)",,,0.36
03/01/2018,6:08:00 AM,6,2018,Wednesday,Burglary,South of Market,37.7797,-122.40207,"(37.7797049027246, -122.40206565957504)",,,0.26
23/03/2018,5:30:00 PM,18,2018,Friday,Burglary,South of Market,37.77657,-122.39876,"(37.7765683819308, -122.39875545059135)",,,0.73
28/03/2018,9:00:00 AM,9,2018,Wednesday,Assault,Tenderloin,37.78058,-122.42026,"(37.780576217006235, -122.42025546027398)",,,0.38
28/03/2018,1:00:00 PM,13,2018,Wednesday,Robbery,Inner Sunset,37.76427,-122.46096,"(37.764271898398015, -122.46095770616347)",,,0.54
28/03/2018,11:40:00 AM,12,2018,Wednesday,Robbery,Hayes Valley,37.77625,-122.42791,"(37.77625366680294, -122.42791371593532)",,,0.49
27/03/2018,5:05:00 AM,5,2018,Tuesday,Burglary,Mission Bay,37.76987,-122.4024,"(37.76986570924285, -122.40240388936971)",,,0.21
28/03/2018,3:22:00 PM,15,2018,Wednesday,Assault,South of Market,37.77622,-122.41161,"(37.77622135530407, -122.41160611386445)",,,0.64
27/03/2018,12:00:00 AM,0,2018,Tuesday,Burglary,Tenderloin,37.78099,-122.41315,"(37.780993781477434, -122.4131480505296)",,,0.00
28/03/2018,11:42:00 AM,12,2018,Wednesday,Burglary,Nob Hill,37.78776,-122.42012,"(37.78775665157557, -122.42011607573366)",,,0.49
28/03/2018,10:40:00 AM,11,2018,Wednesday,Assault,Castro/Upper Market,37.76104,-122.44279,"(37.76104311964574, -122.44278560736181)",,,0.44
28/03/2018,5:03:00 PM,17,2018,Wednesday,Assault,Mission,37.76471,-122.41525,"(37.764705299011204, -122.41525065017504)",,,0.71
26/03/2018,8:00:00 PM,20,2018,Monday,Burglary,Financial District/South Beach,37.79072,-122.40433,"(37.79072193376572, -122.40433292406829)",,,0.83
28/03/2018,12:03:00 PM,12,2018,Wednesday,Assault,Financial District/South Beach,37.7919,-122.40257,"(37.79189893804923, -122.40257133181603)",,,0.50
24/03/2018,1:02:00 AM,1,2018,Saturday,Assault,Castro/Upper Market,37.76089,-122.435,"(37.76088893209152, -122.4350007026991)",,,0.04
28/03/2018,3:29:00 PM,15,2018,Wednesday,Assault,Financial District/South Beach,37.78185,-122.39208,"(37.78184616921501, -122.3920774505126)",,,0.65
28/03/2018,11:42:00 AM,12,2018,Wednesday,Burglary,Nob Hill,37.78776,-122.42012,"(37.78775665157557, -122.42011607573366)",,,0.49
18/03/2018,11:30:00 AM,12,2018,Sunday,Robbery,Financial District/South Beach,37.78736,-122.40823,"(37.78735926098589, -122.40822672700406)",,,0.48
28/03/2018,4:15:00 PM,16,2018,Wednesday,Assault,Tenderloin,37.78579,-122.41297,"(37.78578958358186, -122.41296966814406)",,,0.68
28/03/2018,11:42:00 AM,12,2018,Wednesday,Burglary,Nob Hill,37.78776,-122.42012,"(37.78775665157557, -122.42011607573366)",,,0.49
27/03/2018,7:55:00 PM,20,2018,Tuesday,Assault,Mission,37.76471,-122.41525,"(37.764705299011204, -122.41525065017504)",,,0.83
27/03/2018,7:55:00 PM,20,2018,Tuesday,Assault,Mission,37.76471,-122.41525,"(37.764705299011204, -122.41525065017504)",,,0.83
28/03/2018,11:42:00 AM,12,2018,Wednesday,Burglary,Nob Hill,37.78776,-122.42012,"(37.78775665157557, -122.42011607573366)",,,0.49
28/03/2018,10:00:00 AM,10,2018,Wednesday,Burglary,South of Market,37.77632,-122.40838,"(37.7763183872823, -122.40838011465424)",,,0.42
28/03/2018,5:00:00 AM,5,2018,Wednesday,Burglary,Russian Hill,37.79754,-122.41703,"(37.79754141761171, -122.41703009398731)",,,0.21
27/03/2018,7:45:00 PM,20,2018,Tuesday,Burglary,Russian Hill,37.79754,-122.41703,"(37.79754141761171, -122.41703009398731)",,,0.82
24/03/2018,7:00:00 AM,7,2018,Saturday,Robbery,Mission,37.75863,-122.41905,"(37.75863256660654, -122.41905260777229)",,,0.29
24/03/2018,7:00:00 AM,7,2018,Saturday,Assault,Mission,37.75863,-122.41905,"(37.75863256660654, -122.41905260777229)",,,0.29
24/03/2018,7:00:00 AM,7,2018,Saturday,Assault,Mission,37.75863,-122.41905,"(37.75863256660654, -122.41905260777229)",,,0.29
28/03/2018,3:37:00 PM,16,2018,Wednesday,Robbery,Financial District/South Beach,37.78491,-122.4048,"(37.784908299430455, -122.40479506275997)",,,0.65
28/03/2018,9:55:00 PM,22,2018,Wednesday,Assault,Tenderloin,37.78186,-122.41387,"(37.781863337992526, -122.41386560526722)",,,0.91
28/03/2018,10:28:00 PM,22,2018,Wednesday,Robbery,West of Twin Peaks,37.74314,-122.47355,"(37.74314359044044, -122.47355342423872)",,,0.94
